year,make,model,trim,mileage,days_to_sell
2013,Nissan,Altima,SL,257000,117
2013,Nissan,Altima,SL,260000,101
2013,Nissan,Altima,SL,262348,95
2013,Nissan,Altima,SL,270000,60
2013,Nissan,Altima,SL,289000,104
2013,Nissan,Altima,SL,290000,111
2013,Nissan,Altima,SL,291000,112
2013,Nissan,Altima,SL,300000,95
2013,Nissan,Altima,SL,300000,98
2013,Nissan,Altima,SL,350000,114
2013,Nissan,Altima,SL,350297,109
2013,Nissan,Altima,SL,360000,105
2013,Nissan,Altima,SL,1960000,101
2013,Nissan,Altima,SV,257,32
2013,Nissan,Altima,SV,17000,13
2013,Nissan,Altima,SV,19000,16
2013,Nissan,Altima,SV,27000,50
2013,Nissan,Altima,SV,47000,56
2013,Nissan,Altima,SV,52000,154
2013,Nissan,Altima,SV,54500,47
2013,Nissan,Altima,SV,71800,66
2013,Nissan,Altima,SV,72300,82
2013,Nissan,Altima,SV,91000,16
2013,Nissan,Altima,SV,98000,72
2013,Nissan,Altima,SV,98000,116
2013,Nissan,Altima,SV,115000,21
2013,Nissan,Altima,SV,118000,45
2013,Nissan,Altima,SV,120000,15
2013,Nissan,Altima,SV,122500,14
2013,Nissan,Altima,SV,125000,31
2013,Nissan,Altima,SV,125000,47
2013,Nissan,Altima,SV,128000,26
2013,Nissan,Altima,SV,135000,47
2013,Nissan,Altima,SV,142000,16
2013,Nissan,Altima,SV,149000,55
2013,Nissan,Altima,SV,158000,106
2013,Nissan,Altima,SV,162000,108
2013,Nissan,Altima,SV,171000,16
2013,Nissan,Altima,SV,179000,19
2013,Nissan,Altima,SV,179000,50
2013,Nissan,Altima,SV,180000,50
2013,Nissan,Altima,SV,180000,95
2013,Nissan,Altima,SV,180000,102
2013,Nissan,Altima,SV,189000,104
2013,Nissan,Altima,SV,195000,112
2013,Nissan,Altima,SV,200000,59
2013,Nissan,Altima,SV,205000,114
2013,Nissan,Altima,SV,210000,95
2013,Nissan,Altima,SV,210000,112
2013,Nissan,Altima,SV,299990,60
2013,Nissan,Altima,SV,938000,8
2013,Nissan,Altima,SV,1800000,95
2013,Nissan,Armada,LE,93000,101
2013,Nissan,Armada,LE,106250,16
2013,Nissan,Armada,LE,113000,65
2013,Nissan,Armada,LE,120000,32
2013,Nissan,Armada,LE,133000,32
2013,Nissan,Armada,LE,173000,50
2013,Nissan,Armada,LE,190000,99
2013,Nissan,Armada,LE,193000,45
2013,Nissan,Armada,LE,241000,25
2013,Nissan,Armada,SE,244000,20
2013,Nissan,Juke,S,87000,106
2013,Nissan,Juke,S,99623,8
2013,Nissan,Juke,S,103176,70
2013,Nissan,Juke,S,154000,104
2013,Nissan,Juke,S,165000,55
2013,Nissan,Juke,S,165000,65
2013,Nissan,Juke,SL,64000,8
2013,Nissan,Juke,SL,70000,47
2013,Nissan,Juke,SL,80000,59
2013,Nissan,Juke,SL,85000,58
2013,Nissan,Juke,SL,93000,71
2013,Nissan,Juke,SL,109000,28
2013,Nissan,Maxima,S,145000,53
2013,Nissan,Maxima,S,200000,29
2013,Nissan,Maxima,SE,85000,64
2013,Nissan,Maxima,SE,157000,10
2013,Nissan,Maxima,SE,157000,54
2013,Nissan,Maxima,SL,127000,31
2013,Nissan,Maxima,SL,152000,94
2013,Nissan,Maxima,SL,155000,11
2013,Nissan,Maxima,SL,157000,17
2013,Nissan,Maxima,SL,195250,116
2013,Nissan,Maxima,SR,118000,73
2013,Nissan,Maxima,SV,150000,93
2013,Nissan,Micra,S,90000,95
2013,Nissan,Micra,S,114000,113
2013,Nissan,Micra,S,125000,111
2013,Nissan,Micra,S,141000,47
2013,Nissan,Micra,S,237000,65
2013,Nissan,Micra,SL,66000,10
2013,Nissan,Micra,SL,89700,15
2013,Nissan,Micra,SV,124000,42
2013,Nissan,Murano,LE,44000,58
2013,Nissan,Murano,LE,180000,111
2013,Nissan,Murano,SL,119000,80
2013,Nissan,Murano,SL,126000,20
2013,Nissan,Murano,SL,127000,78
2013,Nissan,Murano,SL,137000,14
2013,Nissan,Murano,SL,140000,22
2013,Nissan,Pathfinder,S,49030,111
2013,Nissan,Pathfinder,SL,15000,110
2013,Nissan,Pathfinder,SL,71000,71
2013,Nissan,Pathfinder,SL,80000,25
2013,Nissan,Pathfinder,SL,100000,186
2013,Nissan,Pathfinder,SL,125000,16
2013,Nissan,Pathfinder,SL,138000,28
2013,Nissan,Pathfinder,SL,153000,47
2013,Nissan,Pathfinder,SL,245000,23
2013,Nissan,Pathfinder,SL,249000,17
2013,Nissan,Pathfinder,SV,80000,111
2013,Nissan,Pathfinder,SV,162000,60
2013,Nissan,Pathfinder,SV,167000,95
2013,Nissan,Pathfinder,SV,170000,108
2013,Nissan,Pathfinder,SV,300000,14
2013,Nissan,Pathfinder,SV,300000,21
2013,Nissan,Patrol,"HT Safari",185000,149
2013,Nissan,Patrol,"LE Platinum",109000,14
2013,Nissan,Patrol,"LE Platinum",122000,50
2013,Nissan,Patrol,"LE Platinum",130000,10
2013,Nissan,Patrol,"LE Platinum",135000,96
2013,Nissan,Patrol,"LE Platinum",155000,11
2013,Nissan,Patrol,"LE Platinum",156000,47
2013,Nissan,Patrol,"LE Platinum",165450,62
2013,Nissan,Patrol,"LE Platinum",179000,24
2013,Nissan,Patrol,"LE Platinum",216000,10
2013,Nissan,Patrol,"LE Platinum",217000,25
2013,Nissan,Patrol,"LE Platinum",230000,24
2013,Nissan,Patrol,"LE Platinum",235000,13
2013,Nissan,Patrol,"SE Platinum",80000,12
2013,Nissan,Patrol,"SE Platinum",125000,9
2013,Nissan,Patrol,"SE Platinum",225000,20
2013,Nissan,Patrol,"SE T1",103000,95
2013,Nissan,Patrol,"SE T1",130000,47
2013,Nissan,Patrol,"SE T1",130000,50
2013,Nissan,Patrol,"SE T1",147000,25
2013,Nissan,Patrol,"SE T1",150000,16
2013,Nissan,Patrol,"SE T1",170000,61
2013,Nissan,Qashqai,LE,116000,25
2013,Nissan,Qashqai,S,96000,27
2013,Nissan,Qashqai,S,159000,106
2013,Nissan,Qashqai,S,160000,55
2013,Nissan,Qashqai,S,194000,75
2013,Nissan,Qashqai,SE,75000,22
2013,Nissan,Qashqai,SE,142000,70
2013,Nissan,Qashqai,SE,161231,77
2013,Nissan,Qashqai,SE,185000,104
2013,Nissan,Sentra,S,12345,113
2013,Nissan,Sentra,S,55748,112
2013,Nissan,Sentra,S,65000,114
2013,Nissan,Sentra,S,67000,100
2013,Nissan,Sentra,S,81000,95
2013,Nissan,Sentra,S,86000,114
2013,Nissan,Sentra,S,90000,28
2013,Nissan,Sentra,S,105000,98
2013,Nissan,Sentra,S,120000,31
2013,Nissan,Sentra,S,120000,95
2013,Nissan,Sentra,S,135000,15
2013,Nissan,Sentra,S,153000,13
2013,Nissan,Sentra,S,160000,96
2013,Nissan,Sentra,S,165000,62
2013,Nissan,Sentra,S,250000,43
2013,Nissan,Sentra,S,357000,114
2013,Nissan,Sentra,SV,50000,105
2013,Nissan,Sentra,SV,200220,75
2013,Nissan,Sentra,SV,235000,17
2013,Nissan,Sunny,S,30000,95
2013,Nissan,Sunny,S,50000,103
2013,Nissan,Sunny,S,82000,10
2013,Nissan,Sunny,S,83000,100
2013,Nissan,Sunny,S,95000,19
2013,Nissan,Sunny,S,98000,111
2013,Nissan,Sunny,S,107495,95
2013,Nissan,Sunny,S,116000,110
2013,Nissan,Sunny,S,117000,101
2013,Nissan,Sunny,S,127000,40
2013,Nissan,Sunny,S,127999,37
2013,Nissan,Sunny,S,130000,115
2013,Nissan,Sunny,S,131000,30
2013,Nissan,Sunny,S,140000,33
2013,Nissan,Sunny,S,141000,23
2013,Nissan,Sunny,S,160000,18
2013,Nissan,Sunny,S,176000,44
2013,Nissan,Sunny,S,180000,31
2013,Nissan,Sunny,S,186000,34
2013,Nissan,Sunny,S,203000,94
2013,Nissan,Sunny,S,210000,30
2013,Nissan,Sunny,S,213801,16
2013,Nissan,Sunny,S,220000,35
2013,Nissan,Sunny,S,243569,109
2013,Nissan,Sunny,S,261690,25
2013,Nissan,Sunny,S,265000,95
2013,Nissan,Sunny,S,270000,27
2013,Nissan,Sunny,S,280000,28
2013,Nissan,Sunny,S,290000,106
2013,Nissan,Sunny,S,290823,9
2013,Nissan,Sunny,SE,85000,24
2013,Nissan,Sunny,SE,160000,114
2013,Nissan,Sunny,SE,166500,63
2013,Nissan,Sunny,SL,123000,28
2013,Nissan,Sunny,SL,151000,86
2013,Nissan,Sunny,SL,167000,100
2013,Nissan,Sunny,SL,175232,111
2013,Nissan,Sunny,SL,245000,95
2013,Nissan,Sunny,SV,130,102
2013,Nissan,Sunny,SV,257,56
2013,Nissan,Sunny,SV,35767,72
2013,Nissan,Sunny,SV,52450,22
2013,Nissan,Sunny,SV,56000,110
2013,Nissan,Sunny,SV,56000,113
2013,Nissan,Sunny,SV,62000,61
2013,Nissan,Sunny,SV,74000,32
2013,Nissan,Sunny,SV,76300,47
2013,Nissan,Sunny,SV,86000,11
2013,Nissan,Sunny,SV,108000,59
2013,Nissan,Sunny,SV,120000,108
2013,Nissan,Sunny,SV,126000,8
2013,Nissan,Sunny,SV,154000,102
2013,Nissan,Sunny,SV,160000,15
2013,Nissan,Sunny,SV,167000,9
2013,Nissan,Sunny,SV,175000,106
2013,Nissan,Sunny,SV,176052,102
2013,Nissan,Sunny,SV,190000,69
2013,Nissan,Sunny,SV,200000,22
2013,Nissan,Sunny,SV,213801,13
2013,Nissan,Sunny,SV,222000,103
2013,Nissan,Sunny,SV,222000,106
2013,Nissan,Sunny,SV,312000,108
2013,Nissan,Sunny,SV,314000,30
2013,Nissan,Sunny,"SV Comfort",76300,47
2013,Nissan,Sunny,"SV Comfort",91500,24
2013,Nissan,Tiida,S,101000,48
2013,Nissan,Tiida,S,128500,8
2013,Nissan,Tiida,S,155000,47
2013,Nissan,Tiida,S,175000,103
2013,Nissan,Tiida,S,255000,26
2013,Nissan,Tiida,SL,60000,113
2013,Nissan,Tiida,SL,96000,19
2013,Nissan,Tiida,SL,121000,44
2013,Nissan,Tiida,SL,130000,13
2013,Nissan,Tiida,SL,196000,114
2013,Nissan,"X Trail",SL,117000,95
2013,Nissan,Xterra,S,96400,70
2013,Peugeot,508,Std,92000,154
2013,Peugeot,508,Std,94000,94
2013,Peugeot,508,Std,112000,43
2013,Porsche,911,Carrera,62871,48
2013,Porsche,911,Carrera,113190,68
2013,Porsche,911,"Carrera 4S",62800,48
2013,Porsche,911,"Carrera 4S",78053,10
2013,Porsche,911,"Carrera 4S",86305,69
2013,Porsche,911,"Carrera 4S",110000,27
2013,Porsche,911,"Carrera S",45605,20
2013,Porsche,911,"Carrera S",58000,25
2013,Porsche,911,"Carrera S",60300,34
2013,Porsche,911,"Carrera S",62500,26
2013,Porsche,911,"Carrera S",63200,26
2013,Porsche,911,"Carrera S",63800,8
2013,Porsche,911,"Carrera S",70000,32
2013,Porsche,911,"Carrera S",84000,32
2013,Porsche,911,"Carrera S",97000,19
2013,Porsche,911,"Carrera S",99800,136
2013,Porsche,911,"Carrera S",177000,8
2013,Porsche,Boxster,S,81150,21
2013,Porsche,Boxster,S,81154,36
2013,Porsche,Boxster,S,82400,29
2013,Porsche,Boxster,S,95000,23
2013,Porsche,Boxster,S,150000,17
2013,Porsche,Cayenne,GTS,17000,31
2013,Porsche,Cayenne,GTS,69000,13
2013,Porsche,Cayenne,GTS,70300,27
2013,Porsche,Cayenne,GTS,73000,22
2013,Porsche,Cayenne,GTS,88090,31
2013,Porsche,Cayenne,GTS,90000,54
2013,Porsche,Cayenne,GTS,92000,192
2013,Porsche,Cayenne,GTS,95600,84
2013,Porsche,Cayenne,GTS,99000,18
2013,Porsche,Cayenne,GTS,100000,17
2013,Porsche,Cayenne,GTS,110000,17
2013,Porsche,Cayenne,GTS,112000,23
2013,Porsche,Cayenne,GTS,114373,44
2013,Porsche,Cayenne,GTS,119000,46
2013,Porsche,Cayenne,GTS,119000,90
2013,Porsche,Cayenne,GTS,122000,90
2013,Porsche,Cayenne,GTS,127000,16
2013,Porsche,Cayenne,GTS,132000,31
2013,Porsche,Cayenne,GTS,133000,11
2013,Porsche,Cayenne,GTS,134000,9
2013,Porsche,Cayenne,GTS,135000,13
2013,Porsche,Cayenne,GTS,137000,13
2013,Porsche,Cayenne,GTS,145000,8
2013,Porsche,Cayenne,GTS,145100,90
2013,Porsche,Cayenne,GTS,147000,123
2013,Porsche,Cayenne,GTS,157000,28
2013,Porsche,Cayenne,GTS,162000,16
2013,Porsche,Cayenne,GTS,180000,32
2013,Porsche,Cayenne,GTS,230000,8
2013,Porsche,Cayenne,GTS,270000,17
2013,Porsche,Cayenne,S,35000,81
2013,Porsche,Cayenne,S,72000,34
2013,Porsche,Cayenne,S,88000,19
2013,Porsche,Cayenne,S,93000,37
2013,Porsche,Cayenne,S,93000,47
2013,Porsche,Cayenne,S,97000,90
2013,Porsche,Cayenne,S,97000,138
2013,Porsche,Cayenne,S,100000,60
2013,Porsche,Cayenne,S,108000,47
2013,Porsche,Cayenne,S,117000,12
2013,Porsche,Cayenne,S,117000,34
2013,Porsche,Cayenne,S,123020,51
2013,Porsche,Cayenne,S,126000,19
2013,Porsche,Cayenne,S,127000,10
2013,Porsche,Cayenne,S,145000,22
2013,Porsche,Cayenne,S,145000,29
2013,Porsche,Cayenne,S,149000,24
2013,Porsche,Cayenne,S,159000,81
2013,Porsche,Cayenne,S,161668,29
2013,Porsche,Cayenne,S,165000,113
2013,Porsche,Cayenne,S,166000,12
2013,Porsche,Cayenne,S,170000,66
2013,Porsche,Cayenne,S,188000,17
2013,Porsche,Cayenne,S,208000,60
2013,Porsche,Cayenne,S,208000,101
2013,Porsche,Cayenne,S,220000,14
2013,Porsche,Cayenne,S,260000,13
2013,Porsche,Cayenne,Std,46000,35
2013,Porsche,Cayenne,Std,84000,90
2013,Porsche,Cayenne,Std,88700,16
2013,Porsche,Cayenne,Std,94000,13
2013,Porsche,Cayenne,Std,106000,42
2013,Porsche,Cayenne,Std,117500,32
2013,Porsche,Cayenne,Std,134000,17
2013,Porsche,Cayenne,Std,137000,21
2013,Porsche,Cayenne,Std,155000,103
2013,Porsche,Cayenne,Std,155000,106
2013,Porsche,Cayenne,Std,167000,31
2013,Porsche,Cayenne,Std,177000,139
2013,Porsche,Cayenne,Std,182000,27
2013,Porsche,Cayenne,Std,190000,33
2013,Porsche,Panamera,4,71000,121
2013,Porsche,Panamera,4S,28800,90
2013,Porsche,Panamera,4S,89000,58
2013,Porsche,Panamera,GTS,33000,33
2013,Porsche,Panamera,GTS,97000,30
2013,Porsche,Panamera,GTS,100000,11
2013,Porsche,Panamera,GTS,104000,32
2013,Porsche,Panamera,GTS,132000,26
2013,Porsche,Panamera,GTS,156000,35
2013,Porsche,Panamera,S,30000,27
2013,Porsche,Panamera,S,36000,140
2013,Porsche,Panamera,S,55200,90
2013,Porsche,Panamera,S,95000,32
2013,Porsche,Panamera,S,137000,81
2013,"Rolls Royce",Ghost,Std,27000,48
2013,"Rolls Royce",Ghost,Std,41247,103
2013,"Rolls Royce",Ghost,Std,72000,140
2013,Subaru,Legacy,Standard,100000,69
2013,Subaru,Legacy,Standard,100000,95
2013,Subaru,Legacy,Standard,104000,77
2013,Toyota,86,GT,142000,60
2013,Toyota,86,GT,180000,63
2013,Toyota,Aurion,Sport,306000,153
2013,Toyota,Avalon,SE,18000,50
2013,Toyota,Avalon,SE,66000,23
2013,Toyota,Avalon,SE,85000,103
2013,Toyota,Avalon,SE,100000,103
2013,Toyota,Avalon,SE,100000,106
2013,Toyota,Avalon,SE,150000,13
2013,Toyota,Avalon,SE,150000,64
2013,Toyota,Avalon,SE,152000,90
2013,Toyota,Avalon,SE,189297,47
2013,Toyota,Avalon,SE+,95000,107
2013,Toyota,Camry,GL,120000,129
2013,Toyota,Camry,GLX,350000,100
2013,Toyota,Camry,S,36000,15
2013,Toyota,Camry,S,36000,32
2013,Toyota,Camry,S,138700,47
2013,Toyota,Camry,S,146000,15
2013,Toyota,Camry,S,159000,26
2013,Toyota,Camry,S,179000,48
2013,Toyota,Camry,S,180000,30
2013,Toyota,Camry,S,185000,25
2013,Toyota,Camry,S,185000,90
2013,Toyota,Camry,S,186000,31
2013,Toyota,Camry,S,190000,12
2013,Toyota,Camry,S,218000,90
2013,Toyota,Camry,S,433441,8
2013,Toyota,Camry,SE,63000,10
2013,Toyota,Camry,SE,72250,114
2013,Toyota,Camry,SE,91500,42
2013,Toyota,Camry,SE,96000,36
2013,Toyota,Camry,SE,112000,26
2013,Toyota,Camry,SE,114000,61
2013,Toyota,Camry,SE,119000,114
2013,Toyota,Camry,SE,130000,19
2013,Toyota,Camry,SE,130000,108
2013,Toyota,Camry,SE,132000,108
2013,Toyota,Camry,SE,159000,57
2013,Toyota,Camry,SE,190000,32
2013,Toyota,Camry,SE,195000,14
2013,Toyota,Camry,SE,211585,78
2013,Toyota,Camry,SE,230000,95
2013,Toyota,Camry,SE+,81360,58
2013,Toyota,Camry,SE+,83000,11
2013,Toyota,Camry,SE+,83000,22
2013,Toyota,Camry,SE+,147000,11
2013,Toyota,Camry,SE+,193254,15
2013,Toyota,Camry,SE+,203000,34
2013,Toyota,Corolla,Sport,117000,17
2013,Toyota,Corolla,Sport,122000,11
2013,Toyota,Corolla,Sport,156000,30
2013,Toyota,Corolla,Std,125,103
2013,Toyota,Corolla,Std,223,22
2013,Toyota,Corolla,Std,9000,49
2013,Toyota,Corolla,Std,62000,71
2013,Toyota,Corolla,Std,90000,111
2013,Toyota,Corolla,Std,120000,102
2013,Toyota,Corolla,Std,161000,109
2013,Toyota,Corolla,Std,250000,48
2013,Toyota,Corolla,Std,300000,8
2013,Toyota,Corolla,Std,300000,20
2013,Toyota,Corolla,Std,310000,10
2013,Toyota,Corolla,Std,388000,39
2013,Toyota,Corolla,Std,450000,76
2013,Toyota,Corolla,Std,1920115,112
2013,Toyota,Corolla,XLI,470,110
2013,Toyota,Corolla,XLI,34980,112
2013,Toyota,Corolla,XLI,106000,20
2013,Toyota,Corolla,XLI,130000,40
2013,Toyota,Corolla,XLI,130000,102
2013,Toyota,Corolla,XLI,148000,104
2013,Toyota,Corolla,XLI,150000,22
2013,Toyota,Corolla,XLI,151000,95
2013,Toyota,Corolla,XLI,172000,62
2013,Toyota,Corolla,XLI,199000,117
2013,Toyota,Corolla,XLI,210000,116
2013,Toyota,Corolla,XLI,215000,95
2013,Toyota,Corolla,XLI,244020,47
2013,Toyota,Corolla,XLI,283951,95
2013,Toyota,Corolla,XLI,290000,36
2013,Toyota,Corolla,XLI,320000,18
2013,Toyota,Corolla,XLI,322000,98
2013,Toyota,Corolla,XLI,370000,95
2013,Toyota,Corolla,XLI,399995,102
2013,Toyota,Corolla,"XLI Mid",308,19
2013,Toyota,Corolla,"XLI Mid",75000,30
2013,Toyota,Corolla,"XLI Mid",92000,11
2013,Toyota,Corolla,"XLI Mid",95000,75
2013,Toyota,Corolla,"XLI Mid",99000,22
2013,Toyota,Corolla,"XLI Mid",103000,31
2013,Toyota,Corolla,"XLI Mid",103500,17
2013,Toyota,Corolla,"XLI Mid",105000,40
2013,Toyota,Corolla,"XLI Mid",112000,81
2013,Toyota,Corolla,"XLI Mid",114000,29
2013,Toyota,Corolla,"XLI Mid",119000,63
2013,Toyota,Corolla,"XLI Mid",124500,31
2013,Toyota,Corolla,"XLI Mid",130000,103
2013,Toyota,Corolla,"XLI Mid",133700,12
2013,Toyota,Corolla,"XLI Mid",134000,40
2013,Toyota,Corolla,"XLI Mid",135300,8
2013,Toyota,Corolla,"XLI Mid",150000,117
2013,Toyota,Corolla,"XLI Mid",155000,13
2013,Toyota,Corolla,"XLI Mid",175000,13
2013,Toyota,Corolla,"XLI Mid",181000,24
2013,Toyota,Corolla,"XLI Mid",193000,29
2013,Toyota,Corolla,"XLI Mid",196000,90
2013,Toyota,Corolla,"XLI Mid",204000,9
2013,Toyota,Corolla,"XLI Mid",209382,8
2013,Toyota,Corolla,"XLI Mid",215000,20
2013,Toyota,Corolla,"XLI Mid",237000,61
2013,Toyota,Corolla,"XLI Mid",250000,27
2013,Toyota,Corolla,"XLI Mid",283000,13
2013,Toyota,Corolla,"XLI Mid",290000,43
2013,Toyota,Corolla,"XLI Mid",310890,11
2013,Toyota,"FJ Cruiser",Extreme,87000,47
2013,Toyota,"FJ Cruiser",GXR,200,8
2013,Toyota,"FJ Cruiser",GXR,200,12
2013,Toyota,"FJ Cruiser",GXR,82456,16
2013,Toyota,"FJ Cruiser",GXR,169000,42
2013,Toyota,"FJ Cruiser",GXR,173400,71
2013,Toyota,"FJ Cruiser",Std,51400,13
2013,Toyota,"FJ Cruiser",Std,103000,10
2013,Toyota,"FJ Cruiser",Std,103000,31
2013,Toyota,"FJ Cruiser",Std,118000,8
2013,Toyota,"FJ Cruiser",Std,118700,63
2013,Toyota,"FJ Cruiser",Std,120000,22
2013,Toyota,"FJ Cruiser",Std,123000,17
2013,Toyota,"FJ Cruiser",Std,148024,12
2013,Toyota,"FJ Cruiser",Std,186000,23
2013,Toyota,"FJ Cruiser",Std,204000,31
2013,Toyota,"FJ Cruiser",Top,85000,24
2013,Toyota,"FJ Cruiser",Top,93000,15
2013,Toyota,"FJ Cruiser",Top,150000,41
2013,Toyota,"FJ Cruiser",Top,180000,21
2013,Toyota,"FJ Cruiser",Top,187000,11
2013,Toyota,"FJ Cruiser",Top,187000,52
2013,Toyota,Fortuner,GXR,98000,90
2013,Toyota,Fortuner,GXR,1998000,27
2013,Toyota,Fortuner,SR5,43000,15
2013,Toyota,Fortuner,SR5,71737,16
2013,Toyota,Fortuner,SR5,85000,35
2013,Toyota,Fortuner,SR5,88000,31
2013,Toyota,Fortuner,SR5,92000,186
2013,Toyota,Fortuner,SR5,103000,9
2013,Toyota,Fortuner,SR5,122500,15
2013,Toyota,Fortuner,SR5,132000,24
2013,Toyota,Fortuner,SR5,138000,20
2013,Toyota,Fortuner,SR5,150000,17
2013,Toyota,Fortuner,SR5,163000,12
2013,Toyota,Fortuner,SR5,178000,17
2013,Toyota,Fortuner,SR5,190000,21
2013,Toyota,Fortuner,SR5,211000,10
2013,Toyota,Fortuner,SR5,231000,103
2013,Toyota,Hiace,"GL - Standard Roof",360,14
2013,Toyota,Hiace,"GL - Standard Roof",360,20
2013,Toyota,Hiace,"GL - Standard Roof",103000,12
2013,Toyota,Hiace,"GL - Standard Roof",105000,33
2013,Toyota,Hiace,"GL - Standard Roof",140000,31
2013,Toyota,Hiace,"GL - Standard Roof",195000,9
2013,Toyota,Hiace,"GL - Standard Roof",210000,84
2013,Toyota,Hiace,"GL - Standard Roof",215000,19
2013,Toyota,Hiace,"GL - Standard Roof",229000,124
2013,Toyota,Hiace,"GL - Standard Roof",238526,46
2013,Toyota,Hiace,"GL - Standard Roof",257000,10
2013,Toyota,Hiace,"GL - Standard Roof",299531,26
2013,Toyota,Hiace,"GL - Standard Roof",546167,25
2013,Toyota,Hiace,"GLS - High Roof LWB",100000,50
2013,Toyota,Hiace,"GLS - High Roof LWB",127000,29
2013,Toyota,Hiace,"GLS - High Roof LWB",162972,28
2013,Toyota,Hiace,"GLS - High Roof LWB",175000,31
2013,Toyota,Hiace,"GLS - High Roof LWB",350000,90
2013,Toyota,Hiace,"Half Planl Van",357848,90
2013,Toyota,Hilux,GL,194000,87
2013,Toyota,Innova,GL,250000,47
2013,Toyota,"Land Cruiser",GXR,176,105
2013,Toyota,"Land Cruiser",GXR,37300,13
2013,Toyota,"Land Cruiser",GXR,58000,31
2013,Toyota,"Land Cruiser",GXR,60000,109
2013,Toyota,"Land Cruiser",GXR,60000,124
2013,Toyota,"Land Cruiser",GXR,61000,8
2013,Toyota,"Land Cruiser",GXR,75000,64
2013,Toyota,"Land Cruiser",GXR,89000,47
2013,Toyota,"Land Cruiser",GXR,91000,95
2013,Toyota,"Land Cruiser",GXR,95000,25
2013,Toyota,"Land Cruiser",GXR,97000,55
2013,Toyota,"Land Cruiser",GXR,115300,40
2013,Toyota,"Land Cruiser",GXR,115300,47
2013,Toyota,"Land Cruiser",GXR,117886,112
2013,Toyota,"Land Cruiser",GXR,130000,53
2013,Toyota,"Land Cruiser",GXR,140000,8
2013,Toyota,"Land Cruiser",GXR,142600,90
2013,Toyota,"Land Cruiser",GXR,149000,23
2013,Toyota,"Land Cruiser",GXR,150000,47
2013,Toyota,"Land Cruiser",GXR,152300,15
2013,Toyota,"Land Cruiser",GXR,155000,186
2013,Toyota,"Land Cruiser",GXR,175000,13
2013,Toyota,"Land Cruiser",GXR,180000,26
2013,Toyota,"Land Cruiser",GXR,190000,19
2013,Toyota,"Land Cruiser",GXR,425000,24
2013,Toyota,"Land Cruiser",VXR,73996,109
2013,Toyota,"Land Cruiser",VXR,93000,50
2013,Toyota,"Land Cruiser",VXR,150000,115
2013,Toyota,"Land Cruiser",VXR,160000,50
2013,Toyota,"Land Cruiser",VXR,165000,47
2013,Toyota,Prado,TX-L,105698,113
2013,Toyota,Prado,TX-L,114000,95
2013,Toyota,Prado,TX-L,131000,49
2013,Toyota,Prado,VX,97000,95
2013,Toyota,Prado,VX-L,155000,85
2013,Toyota,Previa,S,190500,10
2013,Toyota,Previa,SE,140000,95
2013,Toyota,Previa,SE,340000,62
2013,Toyota,RAV4,EXR,210000,10
2013,Toyota,RAV4,GXR,4021,95
2013,Toyota,RAV4,GXR,63865,114
2013,Toyota,RAV4,GXR,90000,26
2013,Toyota,RAV4,GXR,110000,109
2013,Toyota,RAV4,GXR,114000,124
2013,Toyota,RAV4,GXR,155000,95
2013,Toyota,RAV4,GXR,210000,102
2013,Toyota,RAV4,GXR,220000,102
2013,Toyota,RAV4,GXR,300000,40
2013,Toyota,RAV4,GXR,350000,14
2013,Toyota,Sequoia,Limited,96000,24
2013,Toyota,Yaris,SE,220,112
2013,Toyota,Yaris,SE,270,13
2013,Toyota,Yaris,SE,300,113
2013,Toyota,Yaris,SE,400,101
2013,Toyota,Yaris,SE,13000,112
2013,Toyota,Yaris,SE,57000,56
2013,Toyota,Yaris,SE,60000,109
2013,Toyota,Yaris,SE,61000,31
2013,Toyota,Yaris,SE,117000,13
2013,Toyota,Yaris,SE,120000,92
2013,Toyota,Yaris,SE,125000,101
2013,Toyota,Yaris,SE,150000,106
2013,Toyota,Yaris,SE,165000,117
2013,Toyota,Yaris,SE,167000,106
2013,Toyota,Yaris,SE,175000,13
2013,Toyota,Yaris,SE,175000,94
2013,Toyota,Yaris,SE,194000,95
2013,Toyota,Yaris,SE,195000,103
2013,Toyota,Yaris,SE,195000,112
2013,Toyota,Yaris,SE,205000,100
2013,Toyota,Yaris,SE,250000,22
2013,Toyota,Yaris,SE,250000,99
2013,Toyota,Yaris,SE,252400,104
2013,Toyota,Yaris,SE,287000,90
2013,Toyota,Yaris,SE,290000,102
2013,Toyota,Yaris,SE,300000,106
2013,Toyota,Yaris,SE,300000,112
2013,Toyota,Yaris,SE,345000,79
2013,Toyota,Yaris,SE,2300000,84
2013,Volkswagen,CC,SEL,113998,47
2013,Volkswagen,EOS,SE,45000,114
2013,Volkswagen,Golf,GTI,205301,96
2013,Volkswagen,Golf,R,101249,19
2013,Volkswagen,Golf,R,129000,13
2013,Volkswagen,Golf,R,143000,25
2013,Volkswagen,Golf,R,159008,31
2013,Volkswagen,Golf,R,243000,84
2013,Volkswagen,Golf,R,251105,36
