year,make,model,trim,days_to_sell
2017,Toyota,Fortuner,EXR,25
2017,Toyota,Fortuner,EXR,29
2017,Toyota,Fortuner,EXR,48
2017,Toyota,Fortuner,EXR,50
2017,Toyota,Fortuner,EXR,53
2017,Toyota,Fortuner,EXR,56
2017,Toyota,Fortuner,EXR,63
2017,Toyota,Fortuner,EXR,71
2017,Toyota,Fortuner,EXR,76
2017,Toyota,Fortuner,EXR,81
2017,Toyota,Fortuner,EXR,86
2017,Toyota,Fortuner,EXR,98
2017,Toyota,Fortuner,EXR,99
2017,Toyota,Fortuner,EXR,103
2017,Toyota,Fortuner,EXR,104
2017,Toyota,Fortuner,EXR,110
2017,Toyota,Fortuner,EXR,113
2017,Toyota,Fortuner,GXR,49
2017,Toyota,Fortuner,GXR,54
2017,Toyota,Fortuner,GXR,90
2017,Toyota,Fortuner,VXR,8
2017,Toyota,Fortuner,VXR,11
2017,Toyota,Fortuner,VXR,15
2017,Toyota,Fortuner,VXR,18
2017,Toyota,Fortuner,VXR,28
2017,Toyota,Fortuner,VXR,39
2017,Toyota,Fortuner,VXR,52
2017,Toyota,Fortuner,VXR,53
2017,Toyota,Fortuner,VXR,78
2017,Toyota,Fortuner,VXR,95
2017,Toyota,Fortuner,VXR,102
2017,Toyota,Hiace,"Commuter GLX High Roof",90
2017,Toyota,Hilux,GL,18
2017,Toyota,Hilux,GL,22
2017,Toyota,Hilux,GL,33
2017,Toyota,Hilux,GL,90
2017,Toyota,Hilux,GL,102
2017,Toyota,Hilux,GLX,47
2017,Toyota,Innova,SE+,76
2017,Toyota,"Land Cruiser",EXR,15
2017,Toyota,"Land Cruiser",EXR,27
2017,Toyota,"Land Cruiser",EXR,92
2017,Toyota,"Land Cruiser",EXR,95
2017,Toyota,"Land Cruiser",EXR,111
2017,Toyota,"Land Cruiser",GXR,10
2017,Toyota,"Land Cruiser",GXR,11
2017,Toyota,"Land Cruiser",GXR,12
2017,Toyota,"Land Cruiser",GXR,14
2017,Toyota,"Land Cruiser",GXR,19
2017,Toyota,"Land Cruiser",GXR,22
2017,Toyota,"Land Cruiser",GXR,30
2017,Toyota,"Land Cruiser",GXR,34
2017,Toyota,"Land Cruiser",GXR,35
2017,Toyota,"Land Cruiser",GXR,38
2017,Toyota,"Land Cruiser",GXR,40
2017,Toyota,"Land Cruiser",GXR,47
2017,Toyota,"Land Cruiser",GXR,55
2017,Toyota,"Land Cruiser",GXR,78
2017,Toyota,"Land Cruiser",GXR,82
2017,Toyota,"Land Cruiser",GXR,122
2017,Toyota,"Land Cruiser",VXR,17
2017,Toyota,"Land Cruiser",VXR,19
2017,Toyota,"Land Cruiser",VXR,24
2017,Toyota,"Land Cruiser",VXR,50
2017,Toyota,"Land Cruiser",VXR,82
2017,Toyota,"Land Cruiser",VXR,87
2017,Toyota,"Land Cruiser",Xtreme,31
2017,Toyota,Prado,EXR,16
2017,Toyota,Prado,GXR,11
2017,Toyota,Prado,GXR,15
2017,Toyota,Prado,GXR,17
2017,Toyota,Prado,GXR,18
2017,Toyota,Prado,GXR,33
2017,Toyota,Prado,GXR,49
2017,Toyota,Prado,GXR,51
2017,Toyota,Prado,GXR,62
2017,Toyota,Prado,GXR,90
2017,Toyota,Prado,GXR,95
2017,Toyota,Prado,GXR,104
2017,Toyota,Prado,GXR,128
2017,Toyota,Prado,VXR,9
2017,Toyota,Prado,VXR,11
2017,Toyota,Prado,VXR,12
2017,Toyota,Prado,VXR,13
2017,Toyota,Prado,VXR,14
2017,Toyota,Prado,VXR,24
2017,Toyota,Prado,VXR,47
2017,Toyota,Prado,VXR,48
2017,Toyota,Prado,VXR,102
2017,Toyota,Prius,Iconic,8
2017,Toyota,RAV4,EX,8
2017,Toyota,RAV4,EX,25
2017,Toyota,RAV4,EX,34
2017,Toyota,RAV4,EX,49
2017,Toyota,RAV4,EX,95
2017,Toyota,RAV4,EX,110
2017,Toyota,RAV4,EXR,122
2017,Toyota,RAV4,VX,9
2017,Toyota,RAV4,VX,11
2017,Toyota,RAV4,VX,20
2017,Toyota,RAV4,VX,22
2017,Toyota,RAV4,VX,51
2017,Toyota,RAV4,VX,77
2017,Toyota,RAV4,VX,95
2017,Toyota,RAV4,VX,103
2017,Toyota,RAV4,VXR,15
2017,Toyota,RAV4,VXR,34
2017,Toyota,Yaris,SE,11
2017,Toyota,Yaris,SE,12
2017,Toyota,Yaris,SE,14
2017,Toyota,Yaris,SE,18
2017,Toyota,Yaris,SE,19
2017,Toyota,Yaris,SE,23
2017,Toyota,Yaris,SE,29
2017,Toyota,Yaris,SE,30
2017,Toyota,Yaris,SE,47
2017,Toyota,Yaris,SE,58
2017,Toyota,Yaris,SE,68
2017,Toyota,Yaris,SE,95
2017,Toyota,Yaris,SE,103
2017,Toyota,Yaris,SE,111
2017,Toyota,Yaris,SE+,49
2017,Toyota,Yaris,SE+,50
2017,Toyota,Yaris,SE+,120
2017,Volkswagen,Golf,"GTi Clubsport",24
2017,Volkswagen,Golf,"GTi Clubsport",31
2017,Volkswagen,Golf,"GTi Clubsport",43
2017,Volkswagen,Golf,"GTI P1",14
2017,Volkswagen,Golf,"GTI P2",8
2017,Volkswagen,Golf,"GTI P2",11
2017,Volkswagen,Golf,"GTI P2",13
2017,Volkswagen,Golf,"GTI P2",22
2017,Volkswagen,Golf,"GTI P2",27
2017,Volkswagen,Golf,"GTI P2",29
2017,Volkswagen,Golf,"GTI P2",35
2017,Volkswagen,Golf,"GTI P2",41
2017,Volkswagen,Golf,"GTI P2",44
2017,Volkswagen,Golf,"GTI P2",48
2017,Volkswagen,Golf,R,10
2017,Volkswagen,Golf,R,22
2017,Volkswagen,Golf,R,24
2017,Volkswagen,Golf,R,34
2017,Volkswagen,Golf,R,43
2017,Volkswagen,Golf,R,46
2017,Volkswagen,Golf,R,63
2017,Volkswagen,Golf,R,96
2017,Volkswagen,Jetta,"Comfortline Plus SEL",17
2017,Volkswagen,Jetta,"Comfortline Plus SEL",79
2017,Volkswagen,Jetta,"Comfortline SE",28
2017,Volkswagen,Jetta,"Comfortline SE",79
2017,Volkswagen,Passat,SEL,29
2017,Volkswagen,Tiguan,S,85
2017,Volkswagen,Tiguan,SE,25
2017,Volkswagen,Tiguan,SEL,36
2018,"Alfa Romeo",Giulia,Super,47
2018,"Aston Martin",DB11,Std,33
2018,Audi,A3,"30 TFSI",23
2018,Audi,A3,"30 TFSI",27
2018,Audi,A3,"30 TFSI",176
2018,Audi,A3,"35 TFSI",9
2018,Audi,A3,"35 TFSI",12
2018,Audi,A3,"35 TFSI",21
2018,Audi,A3,"35 TFSI",22
2018,Audi,A3,"35 TFSI",25
2018,Audi,A3,"35 TFSI",30
2018,Audi,A3,"35 TFSI",63
2018,Audi,A3,"35 TFSI",75
2018,Audi,A4,"30 TFSI Basic",31
2018,Audi,A4,"30 TFSI Basic",40
2018,Audi,A4,"30 TFSI Basic",49
2018,Audi,A4,"30 TFSI Basic",76
2018,Audi,A4,"30 TFSI Basic",84
2018,Audi,A8,"L 55 TFSI quattro",52
2018,Audi,A8,"L 55 TFSI quattro Launch ",80
2018,Audi,Q3,"35 TFSI",19
2018,Audi,Q3,"35 TFSI S-Line",9
2018,Audi,Q5,"45 TFSI Quattro Design",12
2018,Audi,Q5,"45 TFSI Quattro Design",13
2018,Audi,Q5,"45 TFSI Quattro Design",36
2018,Audi,Q5,"45 TFSI Quattro Design",47
2018,Audi,Q5,"45 TFSI Quattro Design",61
2018,Audi,Q5,"45 TFSI Quattro Design",126
2018,Audi,Q5,"45 TFSI Quattro Sport",25
2018,Audi,Q5,"45 TFSI Quattro Sport",54
2018,Audi,Q7,"45 TFSI quattro",51
2018,Audi,Q7,"45 TFSI quattro",53
2018,Audi,Q7,"45 TFSI quattro",62
2018,Audi,Q7,"45 TFSI quattro",67
2018,Audi,RS3,"TFSI quattro",33
2018,Audi,S3,Std,9
2018,Audi,S3,Std,13
2018,Audi,S3,Std,103
2018,Audi,S5,"TFSI quattro",50
2018,Audi,TTRS,"TFSI quattro",46
2018,BMW,230i,"M Sport",62
2018,BMW,318i,Exclusive,19
2018,BMW,318i,Exclusive,23
2018,BMW,318i,"M Sport",49
2018,BMW,318i,Std,9
2018,BMW,318i,Std,28
2018,BMW,318i,Std,55
2018,BMW,318i,Std,76
2018,BMW,318i,Std,80
2018,BMW,340i,"M Sport",79
2018,BMW,420i,"M Sport",10
2018,BMW,420i,"M Sport",28
2018,BMW,420i,"Sport Line",13
2018,BMW,420i,"Sport Line",17
2018,BMW,430i,"M Sport",47
2018,BMW,430i,"M Sport",138
2018,BMW,430i,"M Sport",141
2018,BMW,440i,"M Sport",11
2018,BMW,440i,"M Sport",13
2018,BMW,440i,"M Sport",47
2018,BMW,440i,"M Sport",54
2018,BMW,520i,exclusive,28
2018,BMW,520i,exclusive,129
2018,BMW,530i,"M Sport",97
2018,BMW,540i,Luxury,81
2018,BMW,540i,"M Sport",15
2018,BMW,540i,"M Sport",32
2018,BMW,540i,"M Sport",44
2018,BMW,730Li,Exclusive,9
2018,BMW,730Li,Luxury,43
2018,BMW,730Li,Luxury,44
2018,BMW,740Li,Executive,53
2018,BMW,740Li,Exlusive,18
2018,BMW,740Li,Exlusive,56
2018,BMW,740Li,Luxury,12
2018,BMW,740Li,Luxury,20
2018,BMW,740Li,Luxury,45
2018,BMW,740Li,Luxury,87
2018,BMW,740Li,Luxury,105
2018,BMW,750Li,Luxury,33
2018,BMW,M4,Standard,9
2018,BMW,M4,Standard,18
2018,BMW,M4,Standard,27
2018,BMW,M4,Standard,31
2018,BMW,M4,Standard,32
2018,BMW,M4,Standard,33
2018,BMW,M4,Standard,34
2018,BMW,M4,Standard,179
2018,BMW,X2,"sDrive 20i M Sport",28
2018,BMW,X2,"sDrive 20i M Sport X",59
2018,BMW,X3,"M40i M Sport",47
2018,BMW,X3,"M40i M Sport",83
2018,BMW,X4,M40I,93
2018,BMW,X5,"35i Exclusive",11
2018,BMW,X5,"35i Exclusive",21
2018,BMW,X5,"35i M Sport",33
2018,BMW,X5,"35i M Sport",60
2018,BMW,X5,"35i M Sport",79
2018,BMW,X5,"50i Comfort",43
2018,BMW,X5,"50i M Sport",85
2018,BMW,X6,"35i M Sport",31
2018,BMW,X6,"50i Exclusive",23
2018,BMW,X6,"50i M Sport",33
2018,BMW,X6,"50i M Sport",73
2018,Cadillac,CT6,Platinum,124
2018,Cadillac,CT6,Platinum,128
2018,Cadillac,XT5,"Premium Luxury",46
2018,Cadillac,XT5,"Premium Luxury",93
2018,Chevrolet,Aveo,LS,12
2018,Chevrolet,Aveo,LS,121
2018,Chevrolet,Camaro,LT,106
2018,Chevrolet,Camaro,"LT RS",36
2018,Chevrolet,Camaro,"LT RS",90
2018,Chevrolet,Camaro,ZL1,15
2018,Chevrolet,Equinox,1LT,12
2018,Chevrolet,Equinox,1LT,121
2018,Chevrolet,Equinox,LS,95
2018,Chevrolet,Equinox,Premier,8
2018,Chevrolet,Equinox,Premier,12
2018,Chevrolet,Impala,LT,95
2018,Chevrolet,Impala,LTZ,80
2018,Chevrolet,Impala,LTZ,98
2018,Chevrolet,Impala,Premier,8
2018,Chevrolet,Impala,Premier,25
2018,Chevrolet,Impala,Premier,99
2018,Chevrolet,Malibu,LS,15
2018,Chevrolet,Malibu,LS,34
2018,Chevrolet,Malibu,LS,47
2018,Chevrolet,Malibu,LS,90
2018,Chevrolet,Malibu,LTZ,11
2018,Chevrolet,Malibu,LTZ,90
2018,Chevrolet,Suburban,LT,104
2018,Chevrolet,Suburban,LT,115
2018,Chevrolet,Tahoe,LS,49
2018,Chevrolet,Tahoe,LT,30
2018,Chevrolet,Tahoe,Premier,12
2018,Chevrolet,Tahoe,Premier,27
2018,Chevrolet,Tahoe,Premier,66
2018,Chevrolet,Tahoe,Premier,79
2018,Chevrolet,Tahoe,"Z71 Midnight",57
2018,Chevrolet,Trailblazer,LT,15
2018,Chevrolet,Trailblazer,LTZ,15
2018,Chevrolet,Trailblazer,LTZ,90
2018,Chevrolet,Trax,LT,72
2018,Chevrolet,Trax,LT,184
2018,Dodge,Challenger,"SRT Hellcat",36
2018,Dodge,Charger,"SRT Hellcat",47
2018,Dodge,Charger,SXT,23
2018,Dodge,Charger,SXT,54
2018,Dodge,Charger,SXT,81
2018,Dodge,Charger,SXT,85
2018,Dodge,Charger,SXT,88
2018,Dodge,Charger,SXT,90
2018,Dodge,Charger,SXT,98
2018,Dodge,Charger,SXT,102
2018,Dodge,Charger,SXT,104
2018,Dodge,Charger,SXT,110
2018,Dodge,Charger,SXT,118
2018,Dodge,Charger,SXT,127
2018,Dodge,Charger,SXT,133
2018,Dodge,Durango,R/T,102
2018,Fiat,500X,Urban,126
2018,Ford,Edge,SEL,38
2018,Ford,Edge,SEL,110
2018,Ford,Expedition,XLT,54
2018,Ford,Expedition,XLT,57
2018,Ford,"F 150","FX4 Platinum",23
2018,Ford,"F 150","FX4 Platinum",29
2018,Ford,"F 150","FX4 Platinum",96
2018,Ford,"F 150","SVT Raptor",34
2018,Ford,"F 150","SVT Raptor",79
2018,Ford,"F 150","SVT Raptor Luxury",25
2018,Ford,"F 150","XLT Sport Pack",17
2018,GMC,Acadia,Denali,95
2018,GMC,Acadia,SLE,48
2018,GMC,Acadia,SLT,95
2018,GMC,Sierra,"1500 Denali",90
2018,GMC,Sierra,"1500 SLT",22
2018,GMC,Sierra,"1500 SLT",31
2018,GMC,Sierra,"2500 HD Base",11
2018,GMC,Sierra,"2500 HD Base",90
2018,GMC,Terrain,Denali,116
2018,GMC,Terrain,Denali,184
2018,GMC,Terrain,SLE,9
2018,GMC,Yukon,Denali,10
2018,GMC,Yukon,Denali,11
2018,GMC,Yukon,Denali,23
2018,GMC,Yukon,Denali,29
2018,GMC,Yukon,Denali,89
2018,GMC,Yukon,Denali,140
2018,GMC,Yukon,SLT,47
2018,GMC,Yukon,SLT,88
2018,GMC,Yukon,SLT,110
2018,Honda,Accord,EX,22
2018,Honda,Accord,EX,25
2018,Honda,Accord,EX,31
2018,Honda,Accord,EX,35
2018,Honda,Accord,EX,47
2018,Honda,Accord,EX,58
2018,Honda,Accord,EX,62
2018,Honda,Accord,EX,96
2018,Honda,Accord,EX,104
2018,Honda,Accord,EX,109
2018,Honda,Accord,EX,110
2018,Honda,Accord,EX,114
2018,Honda,Accord,EX,115
2018,Honda,Accord,EX,141
2018,Honda,Accord,LX,13
2018,Honda,Accord,LX,18
2018,Honda,Accord,LX,47
2018,Honda,Accord,LX,49
2018,Honda,Accord,LX,78
2018,Honda,Accord,LX,105
2018,Honda,Accord,Sport,10
2018,Honda,Accord,Sport,17
2018,Honda,Accord,Sport,22
2018,Honda,Accord,Sport,28
2018,Honda,Accord,Sport,30
2018,Honda,Accord,Sport,43
2018,Honda,Accord,Sport,95
2018,Honda,Accord,Sport,103
2018,Honda,Accord,Sport,104
2018,Honda,Accord,Sport,111
2018,Honda,City,EX,71
2018,Honda,City,LX,47
2018,Honda,City,LX,69
2018,Honda,Civic,DX,14
2018,Honda,Civic,DX,15
2018,Honda,Civic,DX,20
2018,Honda,Civic,DX,23
2018,Honda,Civic,DX,29
2018,Honda,Civic,DX,56
2018,Honda,Civic,DX,67
2018,Honda,Civic,EX,8
2018,Honda,Civic,EX,12
2018,Honda,Civic,EX,15
2018,Honda,Civic,EX,23
2018,Honda,Civic,EX,48
2018,Honda,Civic,EX,55
2018,Honda,Civic,EX,74
2018,Honda,Civic,EX,103
2018,Honda,Civic,EX,113
2018,Honda,Civic,EX,114
2018,Honda,Civic,EX,115
2018,Honda,Civic,LX,8
2018,Honda,Civic,LX,47
2018,Honda,Civic,LX,112
2018,Honda,Civic,"LX Sport",31
2018,Honda,Civic,"LX Sport",95
2018,Honda,Civic,"LX Sport",115
2018,Honda,Civic,RS,23
2018,Honda,Civic,RS,45
2018,Honda,"CR V",EX,47
2018,Honda,"CR V",EX,112
2018,Honda,"CR V",LX,10
2018,Honda,"CR V",LX,47
2018,Hyundai,Creta,SX,75
2018,Hyundai,Creta,SX,95
2018,Hyundai,H1,Standard,47
2018,Hyundai,"Santa Fe",GL,27
2018,Hyundai,"Santa Fe",GL,102
2018,Hyundai,"Santa Fe",GL,113
2018,Hyundai,"Santa Fe",GL,128
2018,Hyundai,Sonata,Sport,24
2018,Hyundai,Tucson,GL,32
2018,Hyundai,Tucson,GL,47
2018,Hyundai,Tucson,"GL Plus",47
2018,Hyundai,Tucson,GLS,12
2018,Hyundai,Tucson,SE,29
2018,Infiniti,Q30,Sport,84
2018,Infiniti,Q50,Turbo,30
2018,Infiniti,Q50,Turbo,36
2018,Infiniti,Q50,Turbo,44
2018,Infiniti,Q50,Turbo,84
2018,Infiniti,QX50,Luxury,13
2018,Infiniti,QX80,Luxury,47
2018,Jeep,Compass,Limited,24
2018,Jeep,Compass,Longitude,28
2018,Jeep,Compass,Longitude,66
2018,Jeep,Compass,Longitude,96
2018,Jeep,Compass,Longitude,114
2018,Jeep,Compass,Trailhawk,47
2018,Jeep,"Grand Cherokee",Laredo,53
2018,Jeep,"Grand Cherokee",Laredo,108
2018,Jeep,"Grand Cherokee",Limited,10
2018,Jeep,"Grand Cherokee",Limited,12
2018,Jeep,"Grand Cherokee",Limited,14
2018,Jeep,"Grand Cherokee",Limited,15
2018,Jeep,"Grand Cherokee",Limited,19
2018,Jeep,"Grand Cherokee",Limited,26
2018,Jeep,"Grand Cherokee",Limited,28
2018,Jeep,"Grand Cherokee",Limited,33
2018,Jeep,"Grand Cherokee",Limited,36
2018,Jeep,"Grand Cherokee",Limited,43
2018,Jeep,"Grand Cherokee",Limited,59
2018,Jeep,"Grand Cherokee",Limited,79
2018,Jeep,"Grand Cherokee",Limited,84
2018,Jeep,"Grand Cherokee",Limited,114
2018,Jeep,"Grand Cherokee","Limited 25th Anniversary",39
2018,Jeep,"Grand Cherokee",SRT,82
2018,Jeep,"Grand Cherokee",Summit,56
2018,Jeep,Wrangler,Sport,14
2018,Jeep,Wrangler,Sport,57
2018,Jeep,Wrangler,"Sport S",15
2018,Jeep,Wrangler,"Sport S",23
2018,Jeep,Wrangler,"Sport S",30
2018,Jeep,Wrangler,"Sport S",37
2018,Jeep,Wrangler,"Sport S",43
2018,Jeep,Wrangler,"Sport S",47
2018,Jeep,Wrangler,"Sport S",86
2018,Jeep,Wrangler,"Unlimited Sahara",15
2018,Jeep,Wrangler,"Unlimited Sport",81
2018,Jeep,Wrangler,"Unlimited Sport S",18
2018,Jeep,Wrangler,"Willys Wheeler",45
2018,Jeep,Wrangler,"Willys Wheeler",150
2018,Kia,Carnival,EX,47
2018,Kia,Picanto,LX,65
2018,Kia,Rio,EX,9
2018,Kia,Rio,EX,59
2018,Kia,Rio,EX,84
2018,Kia,Rio,EX,90
2018,Kia,Soul,EX,36
2018,Kia,Soul,LX,93
2018,Kia,Sportage,LX,8
2018,Kia,Sportage,LX,15
2018,Kia,Stinger,GTL,122
2018,"Land Rover",Discovery,HSE,24
2018,"Land Rover","Range Rover",Autobiography,45
2018,"Land Rover","Range Rover",HSE,8
2018,"Land Rover","Range Rover",HSE,9
2018,"Land Rover","Range Rover",HSE,10
2018,"Land Rover","Range Rover",HSE,21
2018,"Land Rover","Range Rover",HSE,27
2018,"Land Rover","Range Rover",HSE,87
2018,"Land Rover","Range Rover","Vogue SE",26
2018,"Land Rover","Range Rover","Vogue SE",29
2018,"Land Rover","Range Rover","Vogue SE",30
2018,"Land Rover","Range Rover","Vogue SE",43
2018,"Land Rover","Range Rover","Vogue SE",58
2018,"Land Rover","Range Rover","Vogue SE",62
2018,"Land Rover","Range Rover","Vogue SE",63
2018,"Land Rover","Range Rover","Vogue SE",67
2018,"Land Rover","Range Rover","Vogue SE",76
2018,"Land Rover","Range Rover","Vogue SE",90
2018,"Land Rover","Range Rover","Vogue SE",93
2018,"Land Rover","Range Rover Evoque",HSE,11
2018,"Land Rover","Range Rover Sport","HSE Dynamic",8
2018,"Land Rover","Range Rover Sport","HSE Dynamic",12
2018,"Land Rover","Range Rover Sport","HSE Dynamic",13
2018,"Land Rover","Range Rover Sport","HSE Dynamic",20
2018,"Land Rover","Range Rover Sport","HSE Dynamic",22
2018,"Land Rover","Range Rover Sport","HSE Dynamic",38
2018,"Land Rover","Range Rover Sport","HSE Dynamic",61
2018,"Land Rover","Range Rover Sport","HSE Dynamic",90
2018,"Land Rover","Range Rover Sport",SE,33
2018,"Land Rover","Range Rover Velar","P250 R-Dynamic HSE",104
2018,"Land Rover","Range Rover Velar","P250 R-Dynamic HSE",107
2018,"Land Rover","Range Rover Velar","P250 SE",29
2018,Lexus,LX570,Platinum,9
2018,Lexus,LX570,Platinum,19
2018,Lexus,LX570,Platinum,25
2018,Lexus,LX570,Platinum,50
2018,Lexus,LX570,Platinum,55
2018,Lexus,LX570,"Platinum Signature",30
2018,Lexus,NX200t,Premier,90
2018,Lexus,NX300,"F Sport",40
2018,Lexus,NX300,"F Sport",47
2018,Lexus,RX350,F-Sport,66
2018,Lexus,RX350,Platinum,11
2018,Lexus,RX350,Platinum,24
2018,Lexus,RX350,Platinum,48
2018,Lexus,RX350,Platinum,64
2018,Lincoln,MKC,Premier,95
2018,Maserati,Ghibli,"Gran Sport S",47
2018,Maserati,Ghibli,Std,12
2018,Maserati,Quattroporte,Std,14
2018,Mazda,3,R,79
2018,Mazda,3,R,126
2018,Mazda,3,S,79
2018,Mazda,3,"V Sport",73
2018,Mazda,6,S,83
2018,Mazda,"CX 9",GT,17
2018,Mazda,"CX 9",GT,79
2018,"Mercedes Benz","A 250",std,12
2018,"Mercedes Benz","A 250",std,33
2018,"Mercedes Benz","A 250",std,47
2018,"Mercedes Benz","A 250",std,89
2018,"Mercedes Benz","A 250",std,90
2018,"Mercedes Benz","A 250",std,173
2018,"Mercedes Benz","C 200","AMG Pack",25
2018,"Mercedes Benz","C 200","AMG Pack",27
2018,"Mercedes Benz","C 200",Standard,19
2018,"Mercedes Benz","C 200",Standard,33
2018,"Mercedes Benz","C 200",Standard,53
2018,"Mercedes Benz","C 300",Std,29
2018,"Mercedes Benz","C 63 AMG",Std,42
2018,"Mercedes Benz","C 63 AMG",Std,79
2018,"Mercedes Benz","C 63 AMG",Std,90
2018,"Mercedes Benz","CLA 250",Sport,14
2018,"Mercedes Benz","CLA 250",Sport,16
2018,"Mercedes Benz","CLA 250",Sport,23
2018,"Mercedes Benz","CLA 250",Sport,67
2018,"Mercedes Benz","CLA 250",Sport,81
2018,"Mercedes Benz","CLA 250",Sport,181
2018,"Mercedes Benz","E 300",AMG,22
2018,"Mercedes Benz","E 300",AMG,23
2018,"Mercedes Benz","E 300",AMG,116
2018,"Mercedes Benz","E 63 AMG",Standard,26
2018,"Mercedes Benz","E 63 AMG",Standard,39
2018,"Mercedes Benz","E 63 AMG",Standard,52
2018,"Mercedes Benz","G 63 AMG",Standard,8
2018,"Mercedes Benz","G 63 AMG",Standard,17
2018,"Mercedes Benz","G 63 AMG",Standard,59
2018,"Mercedes Benz","GLA 250",Standard,8
2018,"Mercedes Benz","GLA 250",Standard,9
2018,"Mercedes Benz","GLA 250",Standard,11
2018,"Mercedes Benz","GLA 250",Standard,42
2018,"Mercedes Benz","GLA 250",Standard,63
2018,"Mercedes Benz","GLA 250",Standard,112
2018,"Mercedes Benz","GLC 250",Coupe,17
2018,"Mercedes Benz","GLC 250",Coupe,19
2018,"Mercedes Benz","GLC 250",Coupe,22
2018,"Mercedes Benz","GLC 250",Coupe,24
2018,"Mercedes Benz","GLC 250",Coupe,25
2018,"Mercedes Benz","GLC 250",Coupe,26
2018,"Mercedes Benz","GLC 250",Coupe,27
2018,"Mercedes Benz","GLC 250",Coupe,88
2018,"Mercedes Benz","GLC 250",Coupe,105
2018,"Mercedes Benz","GLC 250",Standard,11
2018,"Mercedes Benz","GLC 250",Standard,12
2018,"Mercedes Benz","GLC 250",Standard,15
2018,"Mercedes Benz","GLC 250",Standard,18
2018,"Mercedes Benz","GLC 250",Standard,19
2018,"Mercedes Benz","GLC 250",Standard,23
2018,"Mercedes Benz","GLC 250",Standard,26
2018,"Mercedes Benz","GLC 250",Standard,27
2018,"Mercedes Benz","GLC 250",Standard,28
2018,"Mercedes Benz","GLC 250",Standard,29
2018,"Mercedes Benz","GLC 250",Standard,34
2018,"Mercedes Benz","GLC 250",Standard,36
2018,"Mercedes Benz","GLC 250",Standard,39
2018,"Mercedes Benz","GLC 250",Standard,47
2018,"Mercedes Benz","GLC 250",Standard,72
2018,"Mercedes Benz","GLC 250",Standard,73
2018,"Mercedes Benz","GLC 250",Standard,77
2018,"Mercedes Benz","GLC 250",Standard,90
2018,"Mercedes Benz","GLC 250",Standard,93
2018,"Mercedes Benz","GLC 250",Standard,121
2018,"Mercedes Benz","GLC 300",Coupe,47
2018,"Mercedes Benz","GLC 300",Std,47
2018,"Mercedes Benz","GLC 43 AMG",Coupe,126
2018,"Mercedes Benz","GLE 400",Standard,9
2018,"Mercedes Benz","GLE 400",Standard,24
2018,"Mercedes Benz","GLE 400",Standard,25
2018,"Mercedes Benz","GLE 400",Standard,27
2018,"Mercedes Benz","GLE 400",Standard,34
2018,"Mercedes Benz","GLE 43 AMG",Coupe,9
2018,"Mercedes Benz","GLE 43 AMG",Coupe,10
2018,"Mercedes Benz","GLE 43 AMG",Coupe,15
2018,"Mercedes Benz","GLE 43 AMG",Coupe,21
2018,"Mercedes Benz","GLE 43 AMG",Coupe,26
2018,"Mercedes Benz","GLE 43 AMG",Coupe,36
2018,"Mercedes Benz","GLE 43 AMG",Coupe,50
2018,"Mercedes Benz","GLE 43 AMG",Coupe,93
2018,"Mercedes Benz","GLE 43 AMG",Standard,58
2018,"Mercedes Benz","GLE 43 AMG",Standard,60
2018,"Mercedes Benz","GLE 63 AMG",S,86
2018,"Mercedes Benz","GLS 500",Standard,47
2018,"Mercedes Benz","S 450",Standard,23
2018,"Mercedes Benz","S 450",Standard,66
2018,"Mercedes Benz","S 450",Standard,101
2018,"Mercedes Benz","S 450",Standard,113
2018,"Mercedes Benz","S 63 AMG",Standard,13
2018,"Mercedes Benz","S 63 AMG",Standard,81
2018,"Mercedes Benz","S 650",Maybach,17
2018,"Mercedes Benz","S 650",Maybach,24
2018,"Mercedes Benz","S 650",Maybach,42
2018,"Mercedes Benz","SLC 200",Standard,70
2018,"Mercedes Benz","V 250",Standard,80
2018,MINI,Clubman,cooper,91
2018,MINI,Clubman,"john cooper works",47
2018,MINI,Clubman,"john cooper works",95
2018,MINI,Countryman,S,31
2018,MINI,Countryman,"S ALL4",66
2018,MINI,Countryman,"S JCW",51
2018,MINI,Countryman,"S JCW",76
2018,MINI,Countryman,Standard,79
2018,MINI,Countryman,Standard,90
2018,MINI,Hatch,S,48
2018,MINI,Hatch,Standard,12
2018,MINI,Hatch,Standard,18
2018,MINI,Hatch,Standard,37
2018,MINI,Hatch,Standard,79
2018,MINI,Hatch,Standard,153
2018,MINI,"John Cooper Works",Standard,36
2018,MINI,"John Cooper Works",Standard,49
2018,Mitsubishi,ASX,"GLX Mid",95
2018,Mitsubishi,"Eclipse Cross","GLS Mid",47
2018,Mitsubishi,Pajero,GLS,11
2018,Mitsubishi,Pajero,GLS,62
2018,Mitsubishi,Pajero,GLS,114
2018,Mitsubishi,Pajero,GLS,129
2018,Mitsubishi,Pajero,"GLS Highline",55
2018,Mitsubishi,Pajero,"GLS Highline",95
2018,Mitsubishi,Pajero,"GLS Highline",114
2018,Mitsubishi,Pajero,"GLS Highline",115
2018,Mitsubishi,Pajero,"GLS Mid",44
2018,Mitsubishi,Pajero,"GLS Mid",76
2018,Mitsubishi,Pajero,"GLS Mid",95
2018,Mitsubishi,Pajero,"GLS Mid",96
2018,Mitsubishi,Pajero,"GLS Mid",97
2018,Mitsubishi,Pajero,"GLS Mid",101
